1501353840,2728.44,2728.48,2728.44,2728.44,1.14088604,3112.8432526,2728.4436337
1501353900,2728.44,2730.43,2727.33,2730.43,25.00150056,68218.600804,2728.5802562
1501353960,2730.43,2734.54,2730.43,2734.54,4.77896778,13060.334659,2732.8777386
1501354020,2734.54,2735.01,2734.54,2735.01,8.35971245,22863.574626,2734.9714195
1501354080,2735.01,2735.01,2735,2735,7.7756422,21266.391558,2735.0013043
1501354140,2735.01,2735.01,2735,2735,9.71266048,26564.20693,2735.00829
1501354200,2735.01,2735.01,2735,2735,3.70982896,10146.416406,2735.0092188
1501354260,2735.01,2735.98,2735.01,2735.23,5.0027157,13683.33057,2735.180528
1501354320,2735.21,2737.37,2735.16,2737.36,8.61782599,23577.246144,2735.8693679
1501354380,2736.2,2737.4,2735.14,2737.34,20.90453416,57217.258583,2737.074079
1501354440,2737,2737.4,2737,2737.4,14.0120655,38353.884067,2737.2041664
1501354500,2737.4,2737.4,2737.39,2737.4,16.57081551,45360.943143,2737.3995634
1501354560,2737.4,2737.4,2737.39,2737.4,25.5285474,69881.842355,2737.3998708
1501354620,2737.4,2737.4,2737.39,2737.4,30.3251567,83012.078529,2737.3998212
1501354680,2737.4,2740,2737.4,2740,8.09597886,22174.35381,2738.9342529
1501354740,2740,2745.94,2740,2745.94,15.64302978,42888.72812,2741.7149186
1501354800,2745.94,2745.94,2742.38,2745.93,17.47576094,47966.766268,2744.7598095
1501354860,2745.93,2745.94,2745.03,2745.94,3.67720123,10097.268498,2745.911324
1501354920,2745.94,2745.94,2745.94,2745.94,18.04491141,49550.244037,2745.94
1501354980,2745.94,2749.69,2745.93,2749.69,15.44141377,42415.051862,2746.8373358
1501355040,2749.69,2749.91,2748.8,2749.91,9.76198258,26841.336831,2749.5784398
1501355100,2749.91,2750,2748.89,2749.95,14.692035,40402.417515,2749.9538025
1501355160,2750,2750,2749.87,2750,18.8757019,51908.069409,2749.9941292
1501355220,2750,2753.93,2750,2753.8,7.05630486,19407.373318,2750.3592466
1501355280,2752.2,2752.2,2751.13,2752.05,4.145262,11407.922792,2752.0390249
1501355340,2752.05,2753.4,2741.3,2741.3,21.35158122,58722.993343,2750.2878001
