4179.85,1000.0,2017-09-11
4199.99,1000.0,2017-09-11
4195.88,1000.0,2017-09-11
4179.85,1000.0,2017-09-11
4132.24,1000.0,2017-09-11
4160.02,1000.0,2017-09-11
4169.78,1000.0,2017-09-11
4214.45,1000.0,2017-09-11
4200.45,1000.0,2017-09-11
4172.7,1000.0,2017-09-11
4198.59,1000.0,2017-09-11
4190.61,1000.0,2017-09-11
4190.12,1000.0,2017-09-11
4182.63,1000.0,2017-09-11
4167.01,1000.0,2017-09-11
4136.15,1000.0,2017-09-11
4179.74,1000.0,2017-09-11
4167.03,1000.0,2017-09-11
4189.36,1000.0,2017-09-11
4210.45,1000.0,2017-09-11
4183.02,1000.0,2017-09-11
4183.26,1000.0,2017-09-11
4177.29,1000.0,2017-09-11
4189.45,1000.0,2017-09-11
4190.29,1000.0,2017-09-11
4193.99,1000.0,2017-09-11
4202.53,1000.0,2017-09-11
4193.81,1000.0,2017-09-11
4167.02,1000.0,2017-09-11
4190.67,1000.0,2017-09-11
4191.01,1000.0,2017-09-11
4191.02,1000.0,2017-09-11
4201.49,1000.0,2017-09-11
4202.0,1000.0,2017-09-11
4180.01,1000.0,2017-09-11
4192.61,1000.0,2017-09-11
4258.0,1000.0,2017-09-11
4259.33,1000.0,2017-09-11
4259.34,1000.0,2017-09-11
4266.3,1000.0,2017-09-11
4250.91,1000.0,2017-09-11
4247.77,1000.0,2017-09-11
4221.79,1000.0,2017-09-11
4229.97,1000.0,2017-09-11
4230.84,1000.0,2017-09-11
4235.59,1000.0,2017-09-11
4246.06,1000.0,2017-09-11
4250.99,1000.0,2017-09-11
4257.35,1000.0,2017-09-11
4261.61,1000.0,2017-09-11
4262.49,1000.0,2017-09-11
4245.0,1000.0,2017-09-11
4230.0,1000.0,2017-09-11
4219.0,1000.0,2017-09-11
4227.0,1000.0,2017-09-11
4227.0,1000.0,2017-09-11
4206.0,1000.0,2017-09-11
4226.78,1000.0,2017-09-11
4213.98,1000.0,2017-09-11
4179.0,1000.0,2017-09-11
4186.55,1000.0,2017-09-11
4199.14,1000.0,2017-09-11
4199.18,1000.0,2017-09-11
4181.99,1000.0,2017-09-11
4183.0,1000.0,2017-09-11
4192.46,1000.0,2017-09-11
4195.0,1000.0,2017-09-11
4198.1,1000.0,2017-09-11
4195.81,1000.0,2017-09-11
4198.73,1000.0,2017-09-11
4215.98,1000.0,2017-09-11
4219.01,1000.0,2017-09-11
4219.01,1000.0,2017-09-11
4218.5,1000.0,2017-09-11
4224.32,1000.0,2017-09-11
4218.01,1000.0,2017-09-11
4204.64,1000.0,2017-09-11
4210.72,1000.0,2017-09-11
4219.9,1000.0,2017-09-11
4225.98,1000.0,2017-09-11
4229.99,1000.0,2017-09-11
4239.58,1000.0,2017-09-11
4239.99,1000.0,2017-09-11
4242.81,1000.0,2017-09-11
4238.67,1000.0,2017-09-11
4230.88,1000.0,2017-09-11
4220.01,1000.0,2017-09-11
4233.25,1000.0,2017-09-11
4242.82,1000.0,2017-09-11
4249.99,1000.0,2017-09-11
4251.99,1000.0,2017-09-11
4255.0,1000.0,2017-09-11
4264.94,1000.0,2017-09-11
4284.94,1000.0,2017-09-11
4280.0,1000.0,2017-09-12
4267.55,1000.0,2017-09-12
4280.81,1000.0,2017-09-12
4286.05,1000.0,2017-09-12
4292.0,1000.0,2017-09-12
4290.0,1000.0,2017-09-12
4299.0,1000.0,2017-09-12
4292.21,1000.0,2017-09-12
4326.63,1000.0,2017-09-12
4334.0,1000.0,2017-09-12
4343.78,1000.0,2017-09-12
4357.45,1000.0,2017-09-12
4322.84,1000.0,2017-09-12
4343.17,1000.0,2017-09-12
4375.0,1000.0,2017-09-12
4358.56,1000.0,2017-09-12
4346.3,1000.0,2017-09-12
4323.23,1000.0,2017-09-12
4294.07,1000.0,2017-09-12
4306.36,1000.0,2017-09-12
4306.35,1000.0,2017-09-12
4311.29,1000.0,2017-09-12
4330.0,1000.0,2017-09-12
4324.0,1000.0,2017-09-12
4312.74,1000.0,2017-09-12
4314.82,1000.0,2017-09-12
4322.89,1000.0,2017-09-12
4353.74,1000.0,2017-09-12
4351.73,1000.0,2017-09-12
4349.2,1000.0,2017-09-12
4344.52,1000.0,2017-09-12
4342.83,1000.0,2017-09-12
4350.0,1000.0,2017-09-12
4335.01,1000.0,2017-09-12
4324.59,1000.0,2017-09-12
4320.01,1000.0,2017-09-12
4294.99,1000.0,2017-09-12
4283.89,1000.0,2017-09-12
4275.01,1000.0,2017-09-12
4266.81,1000.0,2017-09-12
4277.56,1000.0,2017-09-12
4281.48,1000.0,2017-09-12
4283.1,1000.0,2017-09-12
4279.26,1000.0,2017-09-12
4289.41,1000.0,2017-09-12
4288.5,1000.0,2017-09-12
4261.85,1000.0,2017-09-12
4250.0,1000.0,2017-09-12
4246.8,1000.0,2017-09-12
4249.08,1000.0,2017-09-12
4258.04,1000.0,2017-09-12
4263.73,1000.0,2017-09-12
4264.0,1000.0,2017-09-12
4251.65,1000.0,2017-09-12
4264.03,1000.0,2017-09-12
4191.11,1000.0,2017-09-12
4126.87,1000.0,2017-09-12
4104.5,1000.0,2017-09-12
4136.35,1000.0,2017-09-12
4109.0,1000.0,2017-09-12
4107.01,1000.0,2017-09-12
4117.83,1000.0,2017-09-12
4125.0,1000.0,2017-09-12
4167.01,1000.0,2017-09-12
4130.0,1000.0,2017-09-12
4147.97,1000.0,2017-09-12
4177.52,1000.0,2017-09-12
4179.95,1000.0,2017-09-12
4170.0,1000.0,2017-09-12
4186.06,1000.0,2017-09-12
4203.0,1000.0,2017-09-12
4201.97,1000.0,2017-09-12
4186.21,1000.0,2017-09-12
4184.92,1000.0,2017-09-12
4182.0,1000.0,2017-09-12
4182.91,1000.0,2017-09-12
4161.37,1000.0,2017-09-12
4142.41,1000.0,2017-09-12
4171.78,1000.0,2017-09-12
4164.52,1000.0,2017-09-12
4138.57,1000.0,2017-09-12
4111.1,1000.0,2017-09-12
4125.0,1000.0,2017-09-12
4145.0,1000.0,2017-09-12
4135.03,1000.0,2017-09-12
4128.2,1000.0,2017-09-12
4120.67,1000.0,2017-09-12
4108.13,1000.0,2017-09-12
4070.57,1000.0,2017-09-12
4067.0,1000.0,2017-09-12
4050.0,1000.0,2017-09-12
4024.02,997.5707332690649,2017-09-12
4056.17,997.5707332690649,2017-09-12
3954.99,997.5707332690649,2017-09-12
3990.01,997.5707332690649,2017-09-12
3953.52,997.5707332690649,2017-09-12
3914.99,997.5707332690649,2017-09-13
3955.0,997.5707332690649,2017-09-13
3984.0,997.5707332690649,2017-09-13
4010.15,997.5707332690649,2017-09-13
4020.99,997.5707332690649,2017-09-13
4009.0,997.5707332690649,2017-09-13
3992.01,997.5707332690649,2017-09-13
3982.42,997.5707332690649,2017-09-13
3995.93,997.5707332690649,2017-09-13
4024.99,997.5707332690649,2017-09-13
4026.62,997.5707332690649,2017-09-13
4025.01,997.5707332690649,2017-09-13
4019.0,997.5707332690649,2017-09-13
3990.0,997.5707332690649,2017-09-13
3965.7,997.5707332690649,2017-09-13
3955.01,997.5707332690649,2017-09-13
3946.44,997.5707332690649,2017-09-13
3970.81,997.5707332690649,2017-09-13
3967.63,997.5707332690649,2017-09-13
3950.01,997.5707332690649,2017-09-13
3976.17,997.5707332690649,2017-09-13
3987.11,997.5707332690649,2017-09-13
3967.63,997.5707332690649,2017-09-13
3929.01,997.5707332690649,2017-09-13
3927.08,997.5707332690649,2017-09-13
3930.62,997.5707332690649,2017-09-13
3930.63,997.5707332690649,2017-09-13
3853.0,997.5707332690649,2017-09-13
3852.12,997.5707332690649,2017-09-13
3809.33,997.5707332690649,2017-09-13
3838.0,997.5707332690649,2017-09-13
3821.35,997.5707332690649,2017-09-13
3777.8,997.5707332690649,2017-09-13
3809.0,997.5707332690649,2017-09-13
3852.31,997.5707332690649,2017-09-13
3879.62,997.5707332690649,2017-09-13
3892.0,997.5707332690649,2017-09-13
3857.95,997.5707332690649,2017-09-13
3834.99,997.5707332690649,2017-09-13
3833.19,997.5707332690649,2017-09-13
3803.72,997.5707332690649,2017-09-13
3798.02,997.5707332690649,2017-09-13
3761.01,997.5707332690649,2017-09-13
3760.01,997.5707332690649,2017-09-13
3829.99,997.5707332690649,2017-09-13
3815.29,997.5707332690649,2017-09-13
3850.02,997.5707332690649,2017-09-13
3819.99,997.5707332690649,2017-09-13
3813.09,997.5707332690649,2017-09-13
3834.59,997.5707332690649,2017-09-13
3863.98,997.5707332690649,2017-09-13
3945.0,997.5707332690649,2017-09-13
3925.08,997.5707332690649,2017-09-13
3956.85,997.5707332690649,2017-09-13
3930.01,997.5707332690649,2017-09-13
3909.07,997.5707332690649,2017-09-13
3894.61,997.5707332690649,2017-09-13
3902.03,997.5707332690649,2017-09-13
3912.78,997.5707332690649,2017-09-13
3891.01,997.5707332690649,2017-09-13
3871.16,997.5707332690649,2017-09-13
3871.21,997.5707332690649,2017-09-13
3863.53,997.5707332690649,2017-09-13
3850.25,997.5707332690649,2017-09-13
3883.54,997.5707332690649,2017-09-13
3876.51,997.5707332690649,2017-09-13
3885.95,997.5707332690649,2017-09-13
3894.0,997.5707332690649,2017-09-13
3880.0,997.5707332690649,2017-09-13
3879.99,997.5707332690649,2017-09-13
3880.0,997.5707332690649,2017-09-13
3875.99,997.5707332690649,2017-09-13
3918.99,997.5707332690649,2017-09-13
3929.99,997.5707332690649,2017-09-13
3938.0,997.5707332690649,2017-09-13
3923.67,997.5707332690649,2017-09-13
3916.0,997.5707332690649,2017-09-13
3925.29,997.5707332690649,2017-09-13
3868.09,997.5707332690649,2017-09-13
3855.32,997.5707332690649,2017-09-13
3880.0,997.5707332690649,2017-09-13
3902.68,997.5707332690649,2017-09-13
3889.67,997.5707332690649,2017-09-13
3914.7,997.5707332690649,2017-09-13
3909.9,997.5707332690649,2017-09-13
3899.0,997.5707332690649,2017-09-13
3905.2,997.5707332690649,2017-09-13
3914.72,997.5707332690649,2017-09-13
3900.0,997.5707332690649,2017-09-13
3875.01,997.5707332690649,2017-09-13
3861.01,997.5707332690649,2017-09-13
3877.74,997.5707332690649,2017-09-13
3812.01,997.5707332690649,2017-09-13
3805.0,997.5707332690649,2017-09-13
3826.91,997.5707332690649,2017-09-13
3800.01,997.5707332690649,2017-09-13
3790.01,997.5707332690649,2017-09-14
3821.13,997.5707332690649,2017-09-14
3813.8,997.5707332690649,2017-09-14
3808.96,997.5707332690649,2017-09-14
3837.13,997.5707332690649,2017-09-14
3844.64,997.5707332690649,2017-09-14
3820.01,997.5707332690649,2017-09-14
3808.0,997.5707332690649,2017-09-14
3817.2,997.5707332690649,2017-09-14
3817.8,997.5707332690649,2017-09-14
3817.8,997.5707332690649,2017-09-14
3832.32,997.5707332690649,2017-09-14
3867.87,997.5707332690649,2017-09-14
3870.0,997.5707332690649,2017-09-14
3885.33,997.5707332690649,2017-09-14
3870.24,997.5707332690649,2017-09-14
3851.0,997.5707332690649,2017-09-14
3839.39,997.5707332690649,2017-09-14
3845.95,997.5707332690649,2017-09-14
3835.01,997.5707332690649,2017-09-14
3825.01,997.5707332690649,2017-09-14
3820.0,997.5707332690649,2017-09-14
3824.84,997.5707332690649,2017-09-14
3780.0,997.5707332690649,2017-09-14
3801.82,997.5707332690649,2017-09-14
3761.06,997.5707332690649,2017-09-14
3738.81,997.5707332690649,2017-09-14
3734.26,997.5707332690649,2017-09-14
3667.24,997.5707332690649,2017-09-14
3679.0,997.5707332690649,2017-09-14
3655.91,997.5707332690649,2017-09-14
3613.08,997.5707332690649,2017-09-14
3626.19,997.5707332690649,2017-09-14
3649.99,997.5707332690649,2017-09-14
3539.24,997.5707332690649,2017-09-14
3499.0,997.5707332690649,2017-09-14
3484.0,997.5707332690649,2017-09-14
3500.3,997.5707332690649,2017-09-14
3531.05,997.5707332690649,2017-09-14
3550.0,997.5707332690649,2017-09-14
3526.99,997.5707332690649,2017-09-14
3539.96,997.5707332690649,2017-09-14
3587.16,997.5707332690649,2017-09-14
3585.29,997.5707332690649,2017-09-14
3578.99,997.5707332690649,2017-09-14
3571.97,997.5707332690649,2017-09-14
3500.0,997.5707332690649,2017-09-14
3520.0,997.5707332690649,2017-09-14
3517.4,997.5707332690649,2017-09-14
3508.55,997.5707332690649,2017-09-14
3497.34,997.5707332690649,2017-09-14
3447.12,997.5707332690649,2017-09-14
3399.69,997.5707332690649,2017-09-14
3350.0,997.5707332690649,2017-09-14
3357.0,997.5707332690649,2017-09-14
3315.0,997.5707332690649,2017-09-14
3285.93,997.5707332690649,2017-09-14
3365.0,997.5707332690649,2017-09-14
3351.0,997.5707332690649,2017-09-14
3410.57,997.5707332690649,2017-09-14
3485.2,997.5707332690649,2017-09-14
3406.19,997.5707332690649,2017-09-14
3394.01,997.5707332690649,2017-09-14
3361.91,997.5707332690649,2017-09-14
3389.99,997.5707332690649,2017-09-14
3403.4,997.5707332690649,2017-09-14
3390.01,997.5707332690649,2017-09-14
3399.38,997.5707332690649,2017-09-14
3331.0,997.5707332690649,2017-09-14
3328.0,997.5707332690649,2017-09-14
3335.01,997.5707332690649,2017-09-14
3307.96,997.5707332690649,2017-09-14
3347.09,997.5707332690649,2017-09-14
3335.0,997.5707332690649,2017-09-14
3305.02,997.5707332690649,2017-09-14
3313.57,997.5707332690649,2017-09-14
3317.63,997.5707332690649,2017-09-14
3231.35,997.5707332690649,2017-09-14
3244.82,997.5707332690649,2017-09-14
3250.4,997.5707332690649,2017-09-14
3253.54,997.5707332690649,2017-09-14
3335.0,997.5707332690649,2017-09-14
3353.5,997.5707332690649,2017-09-14
3348.52,997.5707332690649,2017-09-14
3399.91,997.5707332690649,2017-09-14
3400.01,997.5707332690649,2017-09-14
3375.45,997.5707332690649,2017-09-14
3409.98,997.5707332690649,2017-09-14
3420.92,997.5707332690649,2017-09-14
3460.1,997.5707332690649,2017-09-14
3423.12,997.5707332690649,2017-09-14
3386.13,997.5707332690649,2017-09-14
3387.0,997.5707332690649,2017-09-14
3358.5,997.5707332690649,2017-09-14
3399.99,997.5707332690649,2017-09-14
3367.78,997.5707332690649,2017-09-14
3366.44,997.5707332690649,2017-09-15
3345.03,997.5707332690649,2017-09-15
3288.02,997.5707332690649,2017-09-15
3317.3,997.5707332690649,2017-09-15
3295.35,997.5707332690649,2017-09-15
3286.76,997.5707332690649,2017-09-15
3306.99,997.5707332690649,2017-09-15
3334.08,997.5707332690649,2017-09-15
3322.25,997.5707332690649,2017-09-15
3230.01,997.5707332690649,2017-09-15
3200.0,997.5707332690649,2017-09-15
3130.0,997.5707332690649,2017-09-15
3109.67,997.5707332690649,2017-09-15
3139.02,997.5707332690649,2017-09-15
3095.0,997.5707332690649,2017-09-15
3123.14,997.5707332690649,2017-09-15
3107.0,997.5707332690649,2017-09-15
3075.0,997.5707332690649,2017-09-15
3155.0,997.5707332690649,2017-09-15
3142.0,997.5707332690649,2017-09-15
3081.34,997.5707332690649,2017-09-15
3055.0,997.5707332690649,2017-09-15
3075.91,997.5707332690649,2017-09-15
3049.87,997.5707332690649,2017-09-15
3077.99,997.5707332690649,2017-09-15
3045.95,997.5707332690649,2017-09-15
3036.0,997.5707332690649,2017-09-15
3025.0,997.5707332690649,2017-09-15
3023.01,997.5707332690649,2017-09-15
2978.0,997.5707332690649,2017-09-15
3035.0,997.5707332690649,2017-09-15
3027.0,997.5707332690649,2017-09-15
3185.09,997.5707332690649,2017-09-15
3232.01,997.5707332690649,2017-09-15
3386.28,997.5707332690649,2017-09-15
3375.04,997.5707332690649,2017-09-15
3343.24,997.5707332690649,2017-09-15
3334.48,997.5707332690649,2017-09-15
3303.91,997.5707332690649,2017-09-15
3399.0,997.5707332690649,2017-09-15
3550.01,997.5707332690649,2017-09-15
3569.33,997.5707332690649,2017-09-15
3549.07,997.5707332690649,2017-09-15
3696.93,997.5707332690649,2017-09-15
3662.93,997.5707332690649,2017-09-15
3690.0,997.5707332690649,2017-09-15
3807.56,997.5707332690649,2017-09-15
3850.01,997.5707332690649,2017-09-15
3800.01,997.5707332690649,2017-09-15
3761.0,997.5707332690649,2017-09-15
3621.99,997.5707332690649,2017-09-15
3667.12,997.5707332690649,2017-09-15
3613.61,997.5707332690649,2017-09-15
3525.0,997.5707332690649,2017-09-15
3553.0,997.5707332690649,2017-09-15
3595.22,997.5707332690649,2017-09-15
3640.0,997.5707332690649,2017-09-15
3633.02,997.5707332690649,2017-09-15
3614.93,997.5707332690649,2017-09-15
3603.76,997.5707332690649,2017-09-15
3682.96,997.5707332690649,2017-09-15
3670.2,997.5707332690649,2017-09-15
3749.01,997.5707332690649,2017-09-15
3679.55,997.5707332690649,2017-09-15
3709.99,997.5707332690649,2017-09-15
3700.0,997.5707332690649,2017-09-15
3704.17,997.5707332690649,2017-09-15
3725.0,997.5707332690649,2017-09-15
3755.12,997.5707332690649,2017-09-15
3820.01,997.5707332690649,2017-09-15
3778.61,997.5707332690649,2017-09-15
3813.35,997.5707332690649,2017-09-15
3788.14,997.5707332690649,2017-09-15
3743.53,997.5707332690649,2017-09-15
3752.9,997.5707332690649,2017-09-15
3780.48,997.5707332690649,2017-09-15
3739.35,997.5707332690649,2017-09-15
3684.48,997.5707332690649,2017-09-15
3700.0,997.5707332690649,2017-09-15
3740.02,997.5707332690649,2017-09-15
3745.24,997.5707332690649,2017-09-15
3747.41,997.5707332690649,2017-09-15
3775.02,997.5707332690649,2017-09-15
3750.01,997.5707332690649,2017-09-15
3761.21,997.5707332690649,2017-09-15
3771.47,997.5707332690649,2017-09-15
3767.5,997.5707332690649,2017-09-15
3793.38,997.5707332690649,2017-09-15
3828.14,997.5707332690649,2017-09-15
3817.0,997.5707332690649,2017-09-15
3828.01,997.5707332690649,2017-09-15
3783.2,997.5707332690649,2017-09-15
3797.45,997.5707332690649,2017-09-15
3799.91,997.5707332690649,2017-09-15
3812.4,997.5707332690649,2017-09-15
3823.01,997.5707332690649,2017-09-15
3834.21,997.5707332690649,2017-09-16
3832.57,997.5707332690649,2017-09-16
3838.43,997.5707332690649,2017-09-16
3843.01,997.5707332690649,2017-09-16
3889.0,997.5707332690649,2017-09-16
3950.0,997.5707332690649,2017-09-16
3923.0,997.5707332690649,2017-09-16
3905.84,990.088952769547,2017-09-16
3908.8,990.088952769547,2017-09-16
3829.07,990.088952769547,2017-09-16
3840.15,990.088952769547,2017-09-16
3866.84,990.088952769547,2017-09-16
3899.99,990.088952769547,2017-09-16
3893.46,990.088952769547,2017-09-16
3916.03,990.088952769547,2017-09-16
3933.0,990.088952769547,2017-09-16
3941.57,990.088952769547,2017-09-16
3986.06,990.088952769547,2017-09-16
3969.35,990.088952769547,2017-09-16
3976.59,990.088952769547,2017-09-16
3981.37,990.088952769547,2017-09-16
4013.01,990.088952769547,2017-09-16
3984.31,990.088952769547,2017-09-16
3902.29,990.088952769547,2017-09-16
3761.71,990.088952769547,2017-09-16
3759.89,990.088952769547,2017-09-16
3745.19,990.088952769547,2017-09-16
3690.49,990.088952769547,2017-09-16
3812.39,990.088952769547,2017-09-16
3734.02,990.088952769547,2017-09-16
3820.79,990.088952769547,2017-09-16
3814.3,990.088952769547,2017-09-16
3763.53,990.088952769547,2017-09-16
3730.0,990.088952769547,2017-09-16
3741.12,990.088952769547,2017-09-16
3726.55,990.088952769547,2017-09-16
3720.01,990.088952769547,2017-09-16
3686.72,990.088952769547,2017-09-16
3768.21,990.088952769547,2017-09-16
3759.74,990.088952769547,2017-09-16
3758.98,990.088952769547,2017-09-16
3774.97,990.088952769547,2017-09-16
3758.7,990.088952769547,2017-09-16
3718.0,990.088952769547,2017-09-16
3735.84,990.088952769547,2017-09-16
3695.62,990.088952769547,2017-09-16
3611.19,990.088952769547,2017-09-16
3620.98,990.088952769547,2017-09-16
3604.99,990.088952769547,2017-09-16
3660.13,990.088952769547,2017-09-16
3652.43,990.088952769547,2017-09-16
3654.46,990.088952769547,2017-09-16
3657.81,990.088952769547,2017-09-16
3655.34,990.088952769547,2017-09-16
3658.23,990.088952769547,2017-09-16
3678.35,990.088952769547,2017-09-16
3710.0,990.088952769547,2017-09-16
3716.72,990.088952769547,2017-09-16
3745.89,990.088952769547,2017-09-16
3748.36,990.088952769547,2017-09-16
3749.48,990.088952769547,2017-09-16
3736.26,990.088952769547,2017-09-16
3715.0,990.088952769547,2017-09-16
3723.55,990.088952769547,2017-09-16
3729.0,990.088952769547,2017-09-16
3719.28,990.088952769547,2017-09-16
3717.99,990.088952769547,2017-09-16
3708.51,990.088952769547,2017-09-16
3670.09,990.088952769547,2017-09-16
3692.55,990.088952769547,2017-09-16
3714.87,990.088952769547,2017-09-16
3727.99,990.088952769547,2017-09-16
3727.29,990.088952769547,2017-09-16
3745.01,990.088952769547,2017-09-16
3739.81,990.088952769547,2017-09-16
3737.78,990.088952769547,2017-09-16
3725.17,990.088952769547,2017-09-16
3713.01,990.088952769547,2017-09-16
3717.62,990.088952769547,2017-09-16
3726.51,990.088952769547,2017-09-16
3690.61,990.088952769547,2017-09-16
3690.74,990.088952769547,2017-09-16
3692.41,990.088952769547,2017-09-16
3674.0,990.088952769547,2017-09-16
3621.82,990.088952769547,2017-09-16
3624.99,990.088952769547,2017-09-16
3641.01,990.088952769547,2017-09-16
3642.1,990.088952769547,2017-09-16
3621.22,990.088952769547,2017-09-16
3650.17,990.088952769547,2017-09-16
3675.91,990.088952769547,2017-09-16
3664.11,990.088952769547,2017-09-16
3650.01,990.088952769547,2017-09-16
3641.65,990.088952769547,2017-09-16
3632.58,990.088952769547,2017-09-16
3639.93,990.088952769547,2017-09-16
3630.01,990.088952769547,2017-09-17
3609.22,990.088952769547,2017-09-17
3590.0,990.088952769547,2017-09-17
3614.44,990.088952769547,2017-09-17
3609.02,990.088952769547,2017-09-17
3596.0,990.088952769547,2017-09-17
3592.95,990.088952769547,2017-09-17
3589.01,990.088952769547,2017-09-17
3591.11,990.088952769547,2017-09-17
3590.01,990.088952769547,2017-09-17
3575.35,990.088952769547,2017-09-17
3555.22,990.088952769547,2017-09-17
3570.0,990.088952769547,2017-09-17
3565.29,990.088952769547,2017-09-17
3555.99,990.088952769547,2017-09-17
3530.0,990.088952769547,2017-09-17
3510.72,990.088952769547,2017-09-17
3502.63,990.088952769547,2017-09-17
3534.99,990.088952769547,2017-09-17
3535.31,990.088952769547,2017-09-17
3552.18,990.088952769547,2017-09-17
3534.85,990.088952769547,2017-09-17
3563.94,990.088952769547,2017-09-17
3601.88,990.088952769547,2017-09-17
3596.44,990.088952769547,2017-09-17
3635.86,990.088952769547,2017-09-17
3617.18,990.088952769547,2017-09-17
3598.35,990.088952769547,2017-09-17
3597.66,990.088952769547,2017-09-17
3593.22,990.088952769547,2017-09-17
3571.74,990.088952769547,2017-09-17
3581.12,990.088952769547,2017-09-17
3601.38,990.088952769547,2017-09-17
3609.62,990.088952769547,2017-09-17
3607.4,990.088952769547,2017-09-17
3612.0,990.088952769547,2017-09-17
3607.31,990.088952769547,2017-09-17
3638.72,990.088952769547,2017-09-17
3680.01,990.088952769547,2017-09-17
3690.81,990.088952769547,2017-09-17
3689.83,990.088952769547,2017-09-17
3663.72,990.088952769547,2017-09-17
3679.0,990.088952769547,2017-09-17
3685.0,990.088952769547,2017-09-17
3685.0,990.088952769547,2017-09-17
3695.33,990.088952769547,2017-09-17
3710.7,990.088952769547,2017-09-17
3716.48,990.088952769547,2017-09-17
3773.78,990.088952769547,2017-09-17
3772.42,990.088952769547,2017-09-17
3758.05,990.088952769547,2017-09-17
3766.0,990.088952769547,2017-09-17
3769.01,990.088952769547,2017-09-17
3790.0,990.088952769547,2017-09-17
3830.44,990.088952769547,2017-09-17
3820.81,990.088952769547,2017-09-17
3840.99,990.088952769547,2017-09-17
3790.0,990.088952769547,2017-09-17
3771.63,990.088952769547,2017-09-17
3790.01,990.088952769547,2017-09-17
3778.91,990.088952769547,2017-09-17
3783.97,990.088952769547,2017-09-17
3789.49,990.088952769547,2017-09-17
