null,1,4167.118993975328,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 05:30:47 EST 1970,Sun Jan 18 05:30:52 EST 1970,992.0
,1,4353.971773047445,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 05:36:47 EST 1970,Sun Jan 18 05:36:50 EST 1970,984.064
,1,4354.960415988998,40.578206522875924,40.578206522875924,Sun Jan 18 05:41:51 EST 1970,Sun Jan 18 06:34:19 EST 1970,1383.3795222372737
,-1,11382.666834501371,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 07:04:59 EST 1970,Sun Jan 18 07:05:01 EST 1970,1372.3124860593755
,-1,16809.418381895302,0.7678122445019685,0.7678122445019685,Sun Jan 18 07:16:33 EST 1970,Sun Jan 18 07:16:41 EST 1970,1382.8492693601688
,-1,11643.940899656016,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 08:12:28 EST 1970,Sun Jan 18 08:12:32 EST 1970,1371.7864752052874
,1,11515.452001381933,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 08:59:25 EST 1970,Sun Jan 18 08:59:27 EST 1970,1360.8121834036451
,1,10126.831020744781,0.45436384306806465,0.45436384306806465,Sun Jan 18 09:04:13 EST 1970,Sun Jan 18 09:04:16 EST 1970,1366.9952219370964
,1,10815.842911369176,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 09:09:59 EST 1970,Sun Jan 18 09:10:07 EST 1970,1356.0592601615997
,1,11129.37757766544,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 09:18:50 EST 1970,Sun Jan 18 09:18:53 EST 1970,1345.210786080307
,1,9081.742961299498,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 09:22:39 EST 1970,Sun Jan 18 09:22:45 EST 1970,1334.4490997916644
,-1,9744.492410848643,1.6163152104066967,1.6163152104066967,Sun Jan 18 09:26:45 EST 1970,Sun Jan 18 09:26:56 EST 1970,1356.0180035667324
,-1,9274.835739946768,1.3546658696314355,1.3546658696314355,Sun Jan 18 09:29:18 EST 1970,Sun Jan 18 09:29:42 EST 1970,1374.3875166471087
,-1,8484.954876134836,2.2812435188748714,2.2812435188748714,Sun Jan 18 09:33:26 EST 1970,Sun Jan 18 09:34:37 EST 1970,1405.740642794846
,1,8826.087713731962,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 09:41:50 EST 1970,Sun Jan 18 09:41:53 EST 1970,1394.4947176524872
,1,8809.213714561598,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 09:45:25 EST 1970,Sun Jan 18 09:45:27 EST 1970,1383.3387599112673
,1,7940.323208086725,1.8500263641528396,1.8500263641528396,Sun Jan 18 09:48:03 EST 1970,Sun Jan 18 09:48:36 EST 1970,1408.9308916751706
,-1,6967.579602520229,0.7358684734516487,0.7358684734516487,Sun Jan 18 09:57:09 EST 1970,Sun Jan 18 09:57:30 EST 1970,1419.2987699197292
,-1,6636.524834882865,0.4983917551652386,0.4983917551652386,Sun Jan 18 10:03:32 EST 1970,Sun Jan 18 10:03:43 EST 1970,1426.3724379701707
,1,6555.600198251924,4.582483549803593,4.582483549803593,Sun Jan 18 10:04:14 EST 1970,Sun Jan 18 10:07:49 EST 1970,1491.7357202990863
,-1,6849.059069868232,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 10:10:44 EST 1970,Sun Jan 18 10:10:52 EST 1970,1479.8018345366936
,-1,8111.850728922386,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 10:15:50 EST 1970,Sun Jan 18 10:16:30 EST 1970,1467.9634198604
,1,8131.007406677888,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 10:17:24 EST 1970,Sun Jan 18 10:17:36 EST 1970,1456.2197125015168
,-1,8092.167189423305,0.7784246920226857,0.7784246920226857,Sun Jan 18 10:20:33 EST 1970,Sun Jan 18 10:21:09 EST 1970,1467.5552863137304
,-1,9047.996895769455,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 10:32:52 EST 1970,Sun Jan 18 10:33:00 EST 1970,1455.8148440232205
,-1,9291.847647764089,1.1254163886279736,1.1254163886279736,Sun Jan 18 10:35:04 EST 1970,Sun Jan 18 10:35:07 EST 1970,1472.1988228659366
,-1,9156.641864359093,0.6870891233616149,0.6870891233616149,Sun Jan 18 10:40:55 EST 1970,Sun Jan 18 10:41:14 EST 1970,1482.3141408521062
,-1,9179.5142237629,1.0956745118093871,1.0956745118093871,Sun Jan 18 10:50:03 EST 1970,Sun Jan 18 10:50:54 EST 1970,1498.555479078369
,-1,8447.470042599583,0.4338287211719315,0.4338287211719315,Sun Jan 18 10:54:47 EST 1970,Sun Jan 18 10:54:57 EST 1970,1505.0566431493064
,1,8561.30349360075,0.6516174756300018,0.6516174756300018,Sun Jan 18 10:56:54 EST 1970,Sun Jan 18 10:57:13 EST 1970,1514.8638552541977
,-1,8682.123699767188,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 10:58:25 EST 1970,Sun Jan 18 10:58:31 EST 1970,1502.7449444121642
,-1,8332.479220456684,7.547659158439717,7.547659158439717,Sun Jan 18 11:09:28 EST 1970,Sun Jan 18 11:26:48 EST 1970,1616.1670108370786
,-1,7237.742054199481,7.517997753592558,7.517997753592558,Sun Jan 18 11:37:16 EST 1970,Sun Jan 18 11:49:02 EST 1970,1737.6704104061143
,1,6124.087834526803,-0.7999999999999999,-0.7999999999999999,Sun Jan 18 12:02:21 EST 1970,Sun Jan 18 12:03:36 EST 1970,1723.7690471228655
